Time,X,V,KE,PE
2.938e-06,0.0843436638890511,1467417.3387625453,6.1158408799995785,10.269517723300687
2.939e-06,0.0857016384807105,1357974.5916594022,5.237598134672889,11.102664067025026
2.9400000000000002e-06,0.08694584287580512,1244204.3950946177,4.396755820422019,11.985861257020783
2.9410000000000003e-06,0.08807231217567425,1126469.299869141,3.6040234270548765,12.790483981455516
2.9420000000000004e-06,0.08907745666737689,1005144.4917026308,2.8694976865547046,13.513968153933892
2.943e-06,0.08995807326300827,880616.5956313789,2.2025339748323147,14.154008251795995
2.944e-06,0.0907113557069609,753282.4439526338,1.6116271558495634,14.738859160566967
2.945e-06,0.0913349035186024,623547.8116415053,1.1043033857573294,15.268472086850174
2.9460000000000003e-06,0.0918267296418727,491826.1232702937,0.6870242550976541,15.697512958931924
2.9470000000000003e-06,0.0921852667774236,358537.1355508914,0.36510448997448447,16.024614554846274
2.948e-06,0.0924093723771222,224105.59969859492,0.1426442604020064,16.24873450190539
2.949e-06,0.09249833228500216,88959.90787996215,0.02247695799347793,16.369158598422253
2.95e-06,0.09245186301306024,-46469.27194192732,0.006133108126340956,16.385503089652996
2.951e-06,0.09227011264464577,-181750.3684144794,0.09382087622068376,16.297715890705735
2.9520000000000003e-06,0.09195366036256435,-316452.28208141855,0.28442341641519764,16.10607675251922
2.9530000000000004e-06,0.09150351460339952,-450145.7591648314,0.575513096409535,15.811196370382213
2.954e-06,0.09092110984393392,-582404.7594655987,0.9633824172966465,15.414014437834453
2.955e-06,0.09020830202991079,-712807.8140231344,1.4430912345709106,14.91579665215096
2.956e-06,0.0893673626617028,-840939.3682079872,2.008529678875981,14.3373336516875
2.9570000000000002e-06,0.08840097155573552,-966391.1059672777,2.6524959750946286,13.723913435664457
2.9580000000000003e-06,0.08731220830473252,-1088763.2510030086,3.366788168628348,13.02638011365887
2.9590000000000004e-06,0.08610454246399574,-1207665.8407367873,4.1423085905838555,12.246956510911595
2.96e-06,0.08478182249499451,-1322719.9690012294,4.969179731333016,11.388126411928482
2.961e-06,0.08334826350149654,-1433558.9934979624,5.836870046608586,10.537248177442427
2.962e-06,0.08180843379732211,-1539829.704174432,6.734328093791217,9.662618332559296
2.9630000000000003e-06,0.08016724034852586,-1641193.4487962518,7.650123289944691,8.726912284765971
2.9640000000000003e-06,0.07842991313639762,-1737327.2121282418,8.572591498817642,7.796596591967834
2.965e-06,0.07660198849111248,-1827924.6452851342,9.489983592525322,6.909211447457402
2.966e-06,0.07468929144914076,-1912697.041971724,10.390615095737573,5.978177049535926
2.967e-06,0.07269791719063927,-1991374.258501482,11.263015006411727,5.124700200117932
2.9680000000000002e-06,0.07063421161597745,-2063705.5746618165,12.096071897597174,4.298907247652554
2.9690000000000003e-06,0.06850475112329478,-2129460.4926826656,12.87917543946827,3.483959437262712
2.9700000000000004e-06,0.06631632165153242,-2188429.4717623554,13.602351539073148,2.800049577640017
2.971e-06,0.0640758970557224,-2240424.595810011,14.256389376574628,2.0985641325304556
2.972e-06,0.061790616883445774,-2285280.1722766333,14.832958719970831,1.5687962804059057
2.973e-06,0.05946776362327923,-2322853.260166548,15.324716024102338,1.0474523708879673
2.9740000000000002e-06,0.05711473949773261,-2353024.125546617,15.72539796260307,0.6731004237229357
2.9750000000000003e-06,0.054739042874630967,-2375696.6231016414,16.0299012015139,0.3521084474799423
2.9760000000000004e-06,0.05234824437211091,-2390798.5025200616,16.234347398512714,0.16036488939662163
2.977e-06,0.04994996273337732,-2398281.638733587,16.33613259989033,0.05200180484452232
2.978e-06,0.04755184054810025,-2398122.1852770657,16.3339604061218,0.05652699354622825
2.979e-06,0.045161519897820385,-2390320.650279868,16.227858483615723,0.16487565770670898
2.9800000000000003e-06,0.04278661800297375,-2374901.894846635,16.019178212337657,0.3655543679206658
2.9810000000000003e-06,0.040434702949141206,-2351915.0538325463,15.710577473795805,0.6864171116403278
2.982e-06,0.03811326956987563,-2321433.379265573,15.305986798611809,1.069360736195975
2.983e-06,0.035829715562960954,-2283554.0069146785,14.810559304842187,1.5903487159036513
2.984e-06,0.0335913179162131,-2238397.646747851,14.230605064667127,2.1281430870698017
2.9850000000000002e-06,0.031405209717946726,-2186108.198266372,13.573510735393176,2.8289398179453573
2.9860000000000003e-06,0.029278357426005583,-2126852.2919411436,12.847645478399247,3.512068898979077
2.9870000000000004e-06,0.027217538667793216,-2060818.7582123678,12.062254364300777,4.333928956491647
2.988e-06,0.025229320642048497,-1988218.0257447192,11.227340621989914,5.158491277834774
2.989e-06,0.023320039191192913,-1909281.450855585,10.353538231301181,6.0178415398110126
2.99e-06,0.021495778610939632,-1824260.5802532807,9.45197648204149,6.9471138233166645
2.9910000000000002e-06,0.019762352261504964,-1733426.3494346675,8.534138224444764,7.832616070138151
2.9920000000000003e-06,0.01812528404220833,-1637068.2192966347,7.6117136164614845,8.767119863543316
2.9930000000000004e-06,0.01658979078849553,-1535493.253712801,6.6964512306484,9.700336886663296
2.994e-06,0.015160765647480614,-1429025.1410149157,5.800008417053548,10.572357509383627
2.995e-06,0.013842762484983414,-1318003.162497199,4.9338028279677975,11.425497443176404
2.996e-06,0.012639981373752732,-1202781.1112306828,4.1088669956158475,12.28106871574252
